IR,IY,IB,VR,VY,VB,Power,L1,L2,L3,L4,L5,L6,L7,L8
6.106691977300808,6.106691977300808,6.106691977300808,225.9184552742985,225.9184552742985,225.9184552742985,1379.6144183477502,0,0,1,0,0,0,0,0
2.4694739647335915,2.4694739647335915,2.4694739647335915,222.9743862804386,222.9743862804386,222.9743862804386,550.6294417219941,0,1,0,0,0,1,0,1
8.804892935005359,8.804892935005359,8.804892935005359,226.62795818183935,226.62795818183935,226.62795818183935,1995.4349078699672,1,0,1,0,0,0,0,0
5.27606423492652,5.27606423492652,5.27606423492652,221.3663716759667,221.3663716759667,221.3663716759667,1167.9431964150187,0,0,1,0,0,1,0,0
3.8110061544015386,3.8110061544015386,3.8110061544015386,221.5997854589178,221.5997854589178,221.5997854589178,844.5181461979963,0,1,0,0,0,1,0,1
0.6594524557841293,0.6594524557841293,0.6594524557841293,229.35255889659297,229.35255889659297,229.35255889659297,151.24710820473237,0,0,1,1,0,1,0,0
6.017406333004782,6.017406333004782,6.017406333004782,227.38979688196414,227.38979688196414,227.38979688196414,1368.296803818202,1,0,1,0,0,0,1,0
0.7684456482591778,0.7684456482591778,0.7684456482591778,227.7859404721389,227.7859404721389,227.7859404721389,175.04111469043926,0,0,1,1,0,1,0,0
3.2404179248286553,3.2404179248286553,3.2404179248286553,223.33817008927397,223.33817008927397,223.33817008927397,723.7090096557145,0,1,0,0,0,1,0,0
3.826762461743254,3.826762461743254,3.826762461743254,228.81473234849216,228.81473234849216,228.81473234849216,875.6196284450396,0,0,1,1,0,1,0,0
3.4512904263734585,3.4512904263734585,3.4512904263734585,230.1447409373718,230.1447409373718,230.1447409373718,794.2963410773511,0,0,1,1,0,1,0,0
6.42129962576381,6.42129962576381,6.42129962576381,227.32497170836592,227.32497170836592,227.32497170836592,1459.7217557576987,1,0,1,0,0,0,1,0
4.918002144474863,4.918002144474863,4.918002144474863,223.03267950089992,223.03267950089992,223.03267950089992,1096.8751960734005,0,1,0,0,0,1,0,0
5.558620563023574,5.558620563023574,5.558620563023574,221.61194032587318,221.61194032587318,221.61194032587318,1231.8566885069517,0,0,1,0,0,1,0,0
9.69476014802075,9.69476014802075,9.69476014802075,228.63174163145035,228.63174163145035,228.63174163145035,2216.5298973411614,1,0,1,0,0,0,1,0
8.204914739388576,8.204914739388576,8.204914739388576,225.26337378447394,225.26337378447394,225.26337378447394,1848.2667758086284,0,0,1,0,0,0,0,0
5.880383602697541,5.880383602697541,5.880383602697541,226.05308685836292,226.05308685836292,226.05308685836292,1329.2788653010803,1,0,1,0,0,0,0,0
3.2068510569848,3.2068510569848,3.2068510569848,230.40352893523269,230.40352893523269,230.40352893523269,738.8698002989788,0,0,1,1,0,1,0,0
3.490732545560139,3.490732545560139,3.490732545560139,220.0387161621699,220.0387161621699,220.0387161621699,768.0963077905561,0,1,0,0,0,1,0,1
6.767484191569318,6.767484191569318,6.767484191569318,224.55669693742675,224.55669693742675,224.55669693742675,1519.6838966350579,0,0,1,0,1,1,0,0
7.163572887684303,7.163572887684303,7.163572887684303,223.24286208022417,223.24286208022417,223.24286208022417,1599.21651416694,0,0,1,0,1,1,0,0
6.4266553198573995,6.4266553198573995,6.4266553198573995,221.64878299451465,221.64878299451465,221.64878299451465,1424.4603303716158,0,0,1,0,1,1,0,0
4.274443639273233,4.274443639273233,4.274443639273233,223.8107267840853,223.8107267840853,223.8107267840853,956.6663375033528,0,1,0,0,0,1,0,0
8.098721438080808,8.098721438080808,8.098721438080808,229.97952353489177,229.97952353489177,229.97952353489177,1862.5400975716377,1,0,1,0,0,0,1,0
6.157121073778729,6.157121073778729,6.157121073778729,226.9078277883839,226.9078277883839,226.9078277883839,1397.0989682812133,1,0,1,0,0,0,0,0
8.860525727987595,8.860525727987595,8.860525727987595,222.4300564444709,222.4300564444709,222.4300564444709,1970.8472378039671,0,0,1,0,1,1,0,0
3.0823180474414578,3.0823180474414578,3.0823180474414578,229.89956666380536,229.89956666380536,229.89956666380536,708.6235834268178,0,0,1,1,0,1,0,0
1.3427723329231713,1.3427723329231713,1.3427723329231713,222.16531348731277,222.16531348731277,222.16531348731277,298.31743628596666,0,1,0,0,0,1,0,1
6.3243083781701515,6.3243083781701515,6.3243083781701515,225.4004311687656,225.4004311687656,225.4004311687656,1425.501835283789,0,0,1,0,0,0,0,0
6.060663702760662,6.060663702760662,6.060663702760662,224.15286418345582,224.15286418345582,224.15286418345582,1358.5151278265112,0,0,1,0,1,1,0,0
7.163572887684303,7.163572887684303,7.163572887684303,223.24286208022417,223.24286208022417,223.24286208022417,1599.21651416694,0,0,1,0,1,1,0,0
3.7127375150178272,3.7127375150178272,3.7127375150178272,221.69202744576197,221.69202744576197,221.69202744576197,823.0843070782422,0,1,0,0,0,1,0,1
6.996489851367829,6.996489851367829,6.996489851367829,222.75378716291723,222.75378716291723,222.75378716291723,1558.4946112390999,0,0,1,0,1,1,0,0
1.0376366430442558,1.0376366430442558,1.0376366430442558,226.8508140425515,226.8508140425515,226.8508140425515,235.38871715496987,0,0,1,1,0,1,0,0
6.726882996015576,6.726882996015576,6.726882996015576,225.1423243808998,225.1423243808998,225.1423243808998,1514.5060735612979,0,0,1,0,0,0,0,0
5.957377089818384,5.957377089818384,5.957377089818384,226.33222584885127,226.33222584885127,226.33222584885127,1348.3464169595468,1,0,1,0,0,0,0,0
3.715062316342792,3.715062316342792,3.715062316342792,225.57069851237662,225.57069851237662,225.57069851237662,838.0092017144515,0,0,1,1,0,1,0,0
0.20070186888498467,0.20070186888498467,0.20070186888498467,221.37041057079074,221.37041057079074,221.37041057079074,44.42945511739407,0,1,0,0,0,1,0,1
1.0339265813141503,1.0339265813141503,1.0339265813141503,223.70554859334604,223.70554859334604,223.70554859334604,231.29511307812479,0,1,0,0,0,1,0,0
3.900375938512927,3.900375938512927,3.900375938512927,224.83321864748012,224.83321864748012,224.83321864748012,876.9340761910473,0,0,0,0,0,1,0,0
3.0429467995671957,3.0429467995671957,3.0429467995671957,228.29908218492142,228.29908218492142,228.29908218492142,694.7019614787348,0,0,1,1,0,1,0,0
8.312972423478955,8.312972423478955,8.312972423478955,221.78034035519622,221.78034035519622,221.78034035519622,1843.653853442523,0,0,1,0,1,1,0,0
3.021641103793912,3.021641103793912,3.021641103793912,223.60680559270966,223.60680559270966,223.60680559270966,675.6595148669859,0,1,0,0,0,1,0,0
3.725857917446109,3.725857917446109,3.725857917446109,227.87501851354614,227.87501851354614,227.87501851354614,849.0299419168745,0,0,1,1,0,1,0,0
8.94571411015181,8.94571411015181,8.94571411015181,227.9595799456187,227.9595799456187,227.9595799456187,2039.2612308638008,1,0,1,0,0,0,1,0
8.364608887487025,8.364608887487025,8.364608887487025,225.96936124969625,225.96936124969625,225.96936124969625,1890.1453274089754,0,0,1,0,0,0,0,0
0.376376815077664,0.376376815077664,0.376376815077664,228.58977746571205,228.58977746571205,228.58977746571205,86.03589240185667,0,0,1,1,0,1,0,0
4.350998848278565,4.350998848278565,4.350998848278565,220.90760899634176,220.90760899634176,220.90760899634176,961.1687523190546,0,1,0,0,0,1,0,0
4.6972456476638556,4.6972456476638556,4.6972456476638556,219.84470684930852,219.84470684930852,219.84470684930852,1032.6645924098507,0,1,0,0,0,1,0,0
1.1365936352979749,1.1365936352979749,1.1365936352979749,229.63206120437727,229.63206120437727,229.63206120437727,260.9983392252502,0,0,1,1,0,1,0,0
4.521377124615972,4.521377124615972,4.521377124615972,225.8138334206097,225.8138334206097,225.8138334206097,1020.9895008497864,0,0,1,0,0,1,0,0
6.498750003093076,6.498750003093076,6.498750003093076,227.84316148705855,227.84316148705855,227.84316148705855,1480.695746418758,1,0,1,0,0,0,1,0
1.9512043699144583,1.9512043699144583,1.9512043699144583,221.90436239699582,221.90436239699582,221.90436239699582,432.98076161209985,0,1,0,0,0,1,0,1
0.1543698328879768,0.1543698328879768,0.1543698328879768,223.6769713254294,223.6769713254294,223.6769713254294,34.52897668439531,0,1,0,0,0,1,0,0
5.451315717409938,5.451315717409938,5.451315717409938,225.0725267083504,225.0725267083504,225.0725267083504,1226.9414024023986,0,0,1,0,0,0,0,0
6.42129962576381,6.42129962576381,6.42129962576381,227.32497170836592,227.32497170836592,227.32497170836592,1459.7217557576987,1,0,1,0,0,0,1,0
2.6195023391062233,2.6195023391062233,2.6195023391062233,227.78928228926569,227.78928228926569,227.78928228926569,596.6945577800593,0,0,1,1,0,1,0,0
7.017872019424885,7.017872019424885,7.017872019424885,226.11075351714624,226.11075351714624,226.11075351714624,1586.8163303990575,1,0,1,0,0,0,0,0
4.889677291987184,4.889677291987184,4.889677291987184,229.61351034071654,229.61351034071654,229.61351034071654,1122.735967446466,0,0,1,0,0,1,0,0
8.91733007214551,8.91733007214551,8.91733007214551,220.9432169682301,220.9432169682301,220.9432169682301,1970.2235929073686,0,0,1,0,1,1,0,0
4.266040693315245,4.266040693315245,4.266040693315245,222.17440124542912,222.17440124542912,222.17440124542912,947.8050367259498,0,1,0,0,0,1,0,0
7.087249455811094,7.087249455811094,7.087249455811094,227.48856976948167,227.48856976948167,227.48856976948167,1612.268242302003,1,0,1,0,0,0,1,0
8.942718734386826,8.942718734386826,8.942718734386826,230.29815947870557,230.29815947870557,230.29815947870557,2059.4916652650254,1,0,1,0,0,0,1,0
8.955964991070223,8.955964991070223,8.955964991070223,223.01386538576733,223.01386538576733,223.01386538576733,1997.3043709181798,0,0,1,0,1,1,0,0
8.94571411015181,8.94571411015181,8.94571411015181,227.9595799456187,227.9595799456187,227.9595799456187,2039.2612308638008,1,0,1,0,0,0,1,0
9.789582082778939,9.789582082778939,9.789582082778939,228.41525544311895,228.41525544311895,228.41525544311895,2236.0898921193316,1,0,1,0,0,0,1,0
5.389302260476186,5.389302260476186,5.389302260476186,225.0152965072334,225.0152965072334,225.0152965072334,1212.675446108152,0,0,1,0,0,0,0,0
4.504806397953512,4.504806397953512,4.504806397953512,229.33338059818678,229.33338059818678,229.33338059818678,1033.1024801830197,0,0,1,0,0,1,0,0
3.189180860518483,3.189180860518483,3.189180860518483,222.4224416552624,222.4224416552624,222.4224416552624,709.3453938767518,0,1,0,0,0,1,0,1
3.858309082738093,3.858309082738093,3.858309082738093,227.72902494218158,227.72902494218158,227.72902494218158,878.6489653375089,0,0,1,1,0,1,0,0
7.197491075139894,7.197491075139894,7.197491075139894,222.48615417302182,222.48615417302182,222.48615417302182,1601.3421090025229,0,0,1,0,1,1,0,0
6.296235085389586,6.296235085389586,6.296235085389586,229.14831690450885,229.14831690450885,229.14831690450885,1442.7716726521403,1,0,1,0,0,0,1,0
0.9568512152353936,0.9568512152353936,0.9568512152353936,220.67519082460356,220.67519082460356,220.67519082460356,211.1533245128243,0,1,0,0,0,1,0,1
6.226731762020063,6.226731762020063,6.226731762020063,223.50728655328916,223.50728655328916,223.50728655328916,1391.7199202242855,0,0,1,0,1,1,0,0
9.036624197113394,9.036624197113394,9.036624197113394,222.11739477049585,222.11739477049585,222.11739477049585,2007.1914241828508,0,0,1,0,1,1,0,0
4.724847394559667,4.724847394559667,4.724847394559667,222.4255603169369,222.4255603169369,222.4255603169369,1050.9268291469534,0,1,0,0,0,1,0,0
0.44960390171967757,0.44960390171967757,0.44960390171967757,226.70351204758575,226.70351204758575,226.70351204758575,101.92678355014849,0,0,1,1,0,1,0,0
9.059856990683043,9.059856990683043,9.059856990683043,221.7519511648951,221.7519511648951,221.7519511648951,2009.0409649588796,0,0,1,0,1,1,0,0
7.369297855770645,7.369297855770645,7.369297855770645,227.4242588372576,227.4242588372576,227.4242588372576,1675.9571029996307,1,0,1,0,0,0,1,0
0.8817624573567556,0.8817624573567556,0.8817624573567556,227.76032168815385,227.76032168815385,227.76032168815385,200.8305009401117,0,0,1,1,0,1,0,0
7.414981801932655,7.414981801932655,7.414981801932655,228.04103066846042,228.04103066846042,228.04103066846042,1690.9200925006005,1,0,1,0,0,0,1,0
9.11796948437232,9.11796948437232,9.11796948437232,221.1192622650118,221.1192622650118,221.1192622650118,2016.1586857392974,0,0,1,0,1,1,0,0
0.1939449148439114,0.1939449148439114,0.1939449148439114,220.61523961911988,220.61523961911988,220.61523961911988,42.787203861199316,0,1,0,0,0,1,0,1
1.3777466993443725,1.3777466993443725,1.3777466993443725,228.42794703716666,228.42794703716666,228.42794703716666,314.7158500684675,0,0,1,1,0,1,0,0
9.262156511013055,9.262156511013055,9.262156511013055,221.65289931505595,221.65289931505595,221.65289931505595,2052.9838445758664,0,0,1,0,1,1,0,0
3.2434578322193763,3.2434578322193763,3.2434578322193763,219.98227439818314,219.98227439818314,219.98227439818314,713.5032308462191,0,1,0,0,0,1,0,1
3.7127375150178272,3.7127375150178272,3.7127375150178272,221.69202744576197,221.69202744576197,221.69202744576197,823.0843070782422,0,1,0,0,0,1,0,1
7.6968800403975335,7.6968800403975335,7.6968800403975335,228.99598370768155,228.99598370768155,228.99598370768155,1762.554616330853,1,0,1,0,0,0,1,0
2.995926074056061,2.995926074056061,2.995926074056061,221.59389838292887,221.59389838292887,221.59389838292887,663.8789380171459,0,1,0,0,0,1,0,1
5.16037579723064,5.16037579723064,5.16037579723064,225.4184431156606,225.4184431156606,225.4184431156606,1163.2438781034668,0,0,1,0,0,0,0,0
7.942923822547736,7.942923822547736,7.942923822547736,224.5770877825383,224.5770877825383,224.5770877825383,1783.7987005463176,0,0,1,0,1,1,0,0
5.817139769437262,5.817139769437262,5.817139769437262,223.8822079929599,223.8822079929599,223.8822079929599,1302.354095785272,0,0,1,0,1,1,0,0
6.990932568844873,6.990932568844873,6.990932568844873,227.55750613499868,227.55750613499868,227.55750613499868,1590.8391809242794,1,0,1,0,0,0,1,0
9.575150765031166,9.575150765031166,9.575150765031166,223.4938846161237,223.4938846161237,223.4938846161237,2139.987640261864,0,0,1,0,1,1,0,0
5.8305509369310204,5.8305509369310204,5.8305509369310204,226.9266121843131,226.9266121843131,226.9266121843131,1323.107171285829,1,0,1,0,0,0,0,0
2.677367868689343,2.677367868689343,2.677367868689343,225.52258354684662,225.52258354684662,225.52258354684662,603.806918852135,0,0,1,1,0,1,0,0
0.5796779776396791,0.5796779776396791,0.5796779776396791,221.7397228126967,221.7397228126967,221.7397228126967,128.53763408244703,0,1,0,0,0,1,0,1
8.337457232353172,8.337457232353172,8.337457232353172,227.49983516348718,227.49983516348718,227.49983516348718,1896.7701460429705,1,0,1,0,0,0,1,0
6.302753767331495,6.302753767331495,6.302753767331495,229.07713013048576,229.07713013048576,229.07713013048576,1443.8167449394064,1,0,1,0,0,0,1,0
0.3896554735443219,0.3896554735443219,0.3896554735443219,222.5934763123195,222.5934763123195,222.5934763123195,86.73476642035365,0,1,0,0,0,1,0,1
1.774107596238961,1.774107596238961,1.774107596238961,220.71171821757142,220.71171821757142,220.71171821757142,391.56633586874653,0,1,0,0,0,1,0,1
7.978562626259058,7.978562626259058,7.978562626259058,225.0877017732053,225.0877017732053,225.0877017732053,1795.8763249982405,0,0,1,0,0,0,0,0
8.011172073483875,8.011172073483875,8.011172073483875,228.7772706224258,228.7772706224258,228.7772706224258,1832.7740814582405,1,0,1,0,0,0,1,0
0.9366888989732771,0.9366888989732771,0.9366888989732771,228.9677846248669,228.9677846248669,228.9677846248669,214.47158208061703,0,0,1,1,0,1,0,0
2.7933821500879557,2.7933821500879557,2.7933821500879557,228.3371143085193,228.3371143085193,228.3371143085193,637.8328193120109,0,0,1,1,0,1,0,0
9.165040749732816,9.165040749732816,9.165040749732816,228.89204465742415,228.89204465742415,228.89204465742415,2097.8049165749558,1,0,1,0,0,0,1,0
5.71813061132276,5.71813061132276,5.71813061132276,221.28825269858933,221.28825269858933,221.28825269858933,1265.35513168193,0,0,1,0,1,1,0,0
1.774107596238961,1.774107596238961,1.774107596238961,220.71171821757142,220.71171821757142,220.71171821757142,391.56633586874653,0,1,0,0,0,1,0,1
1.10702845209627,1.10702845209627,1.10702845209627,220.84687269302046,220.84687269302046,220.84687269302046,244.48377162765647,0,1,0,0,0,1,0,1
9.07144707471851,9.07144707471851,9.07144707471851,224.6196463108402,224.6196463108402,224.6196463108402,2037.6252334507776,0,0,1,0,1,1,0,0
3.900375938512927,3.900375938512927,3.900375938512927,224.83321864748012,224.83321864748012,224.83321864748012,876.9340761910473,0,0,0,0,0,1,0,0
7.271667988328653,7.271667988328653,7.271667988328653,224.99624020581274,224.99624020581274,224.99624020581274,1636.0979573989125,0,0,1,0,1,1,0,0
9.758102410156438,9.758102410156438,9.758102410156438,229.62885862915394,229.62885862915394,229.62885862915394,2240.741918830619,1,0,1,0,0,0,1,0
6.737633035151726,6.737633035151726,6.737633035151726,226.04590459537366,226.04590459537366,226.04590459537366,1523.0143542625449,1,0,1,0,0,0,0,0
5.734914777112441,5.734914777112441,5.734914777112441,226.99397087570512,226.99397087570512,226.99397087570512,1301.7910778905123,1,0,1,0,0,0,0,0
0.20271746731843196,0.20271746731843196,0.20271746731843196,220.36618013788072,220.36618013788072,220.36618013788072,44.672073920188524,0,1,0,0,0,1,0,1
8.098478567725817,8.098478567725817,8.098478567725817,225.49016761836717,225.49016761836717,225.49016761836717,1826.1272896902485,0,0,1,0,0,0,0,0
4.111566061121058,4.111566061121058,4.111566061121058,228.3364205957664,228.3364205957664,228.3364205957664,938.8202774394166,0,0,1,1,0,1,0,0
7.369297855770645,7.369297855770645,7.369297855770645,227.4242588372576,227.4242588372576,227.4242588372576,1675.9571029996307,1,0,1,0,0,0,1,0
5.270112066325967,5.270112066325967,5.270112066325967,229.3626277893787,229.3626277893787,229.3626277893787,1208.7667522770364,1,0,1,0,0,0,0,0
2.71746024245266,2.71746024245266,2.71746024245266,221.38773164699126,221.38773164699126,221.38773164699126,601.6123589174773,0,1,0,0,0,1,0,1
1.3344019041577773,1.3344019041577773,1.3344019041577773,222.38271906602182,222.38271906602182,222.38271906602182,296.74792377348354,0,1,0,0,0,1,0,1
1.6588069061915696,1.6588069061915696,1.6588069061915696,228.71539982168238,228.71539982168238,228.71539982168238,379.39468477657283,0,0,1,1,0,1,0,0
1.380700658018289,1.380700658018289,1.380700658018289,228.34051914428863,228.34051914428863,228.34051914428863,315.269905034757,0,0,1,1,0,1,0,0
2.2071477310912235,2.2071477310912235,2.2071477310912235,220.92118641674546,220.92118641674546,220.92118641674546,487.60569534970097,0,1,0,0,0,1,0,1
8.31957344591133,8.31957344591133,8.31957344591133,223.47643175572284,223.47643175572284,223.47643175572284,1859.2285874219272,0,0,1,0,1,1,0,0
3.4241475512364485,3.4241475512364485,3.4241475512364485,220.65497550645532,220.65497550645532,220.65497550645532,755.5551940485675,0,1,0,0,0,1,0,1
5.460350400136524,5.460350400136524,5.460350400136524,224.10386125696198,224.10386125696198,224.10386125696198,1223.6856084865924,0,0,1,0,0,1,0,0
9.812137225624296,9.812137225624296,9.812137225624296,224.90369522726778,224.90369522726778,224.90369522726778,2206.7859201199353,0,0,1,0,1,1,0,0
0.9599432728747469,0.9599432728747469,0.9599432728747469,219.68169107993364,219.68169107993364,219.68169107993364,210.8819615259306,0,1,0,0,0,1,0,1
6.011766904285535,6.011766904285535,6.011766904285535,221.74129511751903,221.74129511751903,221.74129511751903,1333.0569793009126,0,0,1,0,1,1,0,0
7.064642983520669,7.064642983520669,7.064642983520669,227.04082212286966,227.04082212286966,227.04082212286966,1603.9623509830956,1,0,1,0,0,0,1,0
5.72472946683842,5.72472946683842,5.72472946683842,225.58795330698675,225.58795330698675,225.58795330698675,1291.4300036602767,0,0,1,0,0,0,0,0
0.6924806749604642,0.6924806749604642,0.6924806749604642,220.35927764446572,220.35927764446572,220.35927764446572,152.59454131703995,0,1,0,0,0,1,0,1
7.564689722708078,7.564689722708078,7.564689722708078,226.28170145670177,226.28170145670177,226.28170145670177,1711.7508614464093,1,0,1,0,0,0,0,0
4.2957565471722186,4.2957565471722186,4.2957565471722186,227.66130668934147,227.66130668934147,227.66130668934147,977.977548748521,0,0,1,1,0,1,0,0
0.24963456844308984,0.24963456844308984,0.24963456844308984,227.30743213956157,227.30743213956157,227.30743213956157,56.74379272606638,0,0,1,1,0,1,0,0
6.512262140296584,6.512262140296584,6.512262140296584,222.2202812723974,222.2202812723974,222.2202812723974,1447.1567245362914,0,0,1,0,1,1,0,0
2.9417197946747438,2.9417197946747438,2.9417197946747438,223.5974035828004,223.5974035828004,223.5974035828004,657.7609081574014,0,1,0,0,0,1,0,0
7.642730916060199,7.642730916060199,7.642730916060199,229.22038042214075,229.22038042214075,229.22038042214075,1751.869688043375,1,0,1,0,0,0,1,0
6.4807053897841405,6.4807053897841405,6.4807053897841405,220.93667641005018,220.93667641005018,220.93667641005018,1431.8255096116068,0,0,1,0,1,1,0,0
7.600477837060737,7.600477837060737,7.600477837060737,223.10966833413622,223.10966833413622,223.10966833413622,1695.740089407574,0,0,1,0,1,1,0,0
7.896864011609231,7.896864011609231,7.896864011609231,222.50727326869492,222.50727326869492,222.50727326869492,1757.1096785968575,0,0,1,0,1,1,0,0
1.1146309038142166,1.1146309038142166,1.1146309038142166,230.12842420144977,230.12842420144977,230.12842420144977,256.5082534610034,0,0,1,1,0,1,0,0
2.677367868689343,2.677367868689343,2.677367868689343,225.52258354684662,225.52258354684662,225.52258354684662,603.806918852135,0,0,1,1,0,1,0,0
9.19817188530621,9.19817188530621,9.19817188530621,224.9503697843151,224.9503697843151,224.9503697843151,2069.132166939323,0,0,1,0,1,1,0,0
6.996489851367829,6.996489851367829,6.996489851367829,222.75378716291723,222.75378716291723,222.75378716291723,1558.4946112390999,0,0,1,0,1,1,0,0
0.24963456844308984,0.24963456844308984,0.24963456844308984,227.30743213956157,227.30743213956157,227.30743213956157,56.74379272606638,0,0,1,1,0,1,0,0
3.1848869125131216,3.1848869125131216,3.1848869125131216,223.4014800727259,223.4014800727259,223.4014800727259,711.5084501196856,0,1,0,0,0,1,0,0
5.484207093284171,5.484207093284171,5.484207093284171,226.70296100846164,226.70296100846164,226.70296100846164,1243.2859868311302,1,0,1,0,0,0,0,0
8.896697305234156,8.896697305234156,8.896697305234156,221.55951325013936,221.55951325013936,221.55951325013936,1971.1479244815062,0,0,1,0,1,1,0,0
5.121643841539076,5.121643841539076,5.121643841539076,225.85979822799112,225.85979822799112,225.85979822799112,1156.773444645649,0,0,1,0,0,0,0,0
6.774335891850314,6.774335891850314,6.774335891850314,220.2323005913632,220.2323005913632,220.2323005913632,1491.927578440839,0,0,1,0,1,1,0,0
3.729061923612045,3.729061923612045,3.729061923612045,226.41966291578183,226.41966291578183,226.41966291578183,844.3329437363161,0,0,1,1,0,1,0,0
7.911324920683595,7.911324920683595,7.911324920683595,222.47385254672125,222.47385254672125,222.47385254672125,1760.0629338533631,0,0,1,0,1,1,0,0
6.512262140296584,6.512262140296584,6.512262140296584,222.2202812723974,222.2202812723974,222.2202812723974,1447.1567245362914,0,0,1,0,1,1,0,0
3.4258055026235037,3.4258055026235037,3.4258055026235037,221.61850440243435,221.61850440243435,221.61850440243435,759.2218918650508,0,1,0,0,0,1,0,1
0.1543698328879768,0.1543698328879768,0.1543698328879768,223.6769713254294,223.6769713254294,223.6769713254294,34.52897668439531,0,1,0,0,0,1,0,0
6.060663702760662,6.060663702760662,6.060663702760662,224.15286418345582,224.15286418345582,224.15286418345582,1358.5151278265112,0,0,1,0,1,1,0,0
4.842401919583865,4.842401919583865,4.842401919583865,221.04847445809284,221.04847445809284,221.04847445809284,1070.4055570369537,0,1,0,0,0,1,0,0
4.8368384158233155,4.8368384158233155,4.8368384158233155,221.45354700961366,221.45354700961366,221.45354700961366,1071.1350234964339,0,1,0,0,0,1,0,0
9.305625361503285,9.305625361503285,9.305625361503285,226.05527323324833,226.05527323324833,226.05527323324833,2103.5856837008705,1,0,1,0,0,0,0,0
4.889677291987184,4.889677291987184,4.889677291987184,229.61351034071654,229.61351034071654,229.61351034071654,1122.735967446466,0,0,1,0,0,1,0,0
7.46938296529766,7.46938296529766,7.46938296529766,224.96486980532873,224.96486980532873,224.96486980532873,1680.3487663143283,0,0,1,0,1,1,0,0
1.8733824324359138,1.8733824324359138,1.8733824324359138,223.23392253369624,223.23392253369624,223.23392253369624,418.20250879838625,0,1,0,0,0,1,0,0
2.6409167053777525,2.6409167053777525,2.6409167053777525,225.8636456837057,225.8636456837057,225.8636456837057,596.48707502362,0,0,1,1,0,1,0,0
9.834485759036484,9.834485759036484,9.834485759036484,226.45072109910018,226.45072109910018,226.45072109910018,2227.0263917726434,1,0,1,0,0,0,0,0
3.6931580833210154,3.6931580833210154,3.6931580833210154,225.98105829734922,225.98105829734922,225.98105829734922,834.5837721282929,0,0,1,1,0,1,0,0
0.038309189587740544,0.038309189587740544,0.038309189587740544,223.42480993888134,223.42480993888134,223.42480993888134,8.559223402553503,0,1,0,0,0,1,0,0
3.858309082738093,3.858309082738093,3.858309082738093,227.72902494218158,227.72902494218158,227.72902494218158,878.6489653375089,0,0,1,1,0,1,0,0
6.071447220317839,6.071447220317839,6.071447220317839,230.7399775629773,230.7399775629773,230.7399775629773,1400.925595390939,1,0,1,0,0,0,1,0
4.758824834686046,4.758824834686046,4.758824834686046,225.59426743379134,225.59426743379134,225.59426743379134,1073.563602426732,0,0,1,0,0,1,0,0
1.1550318426970556,1.1550318426970556,1.1550318426970556,226.84125594341782,226.84125594341782,226.84125594341782,262.0088738520403,0,0,1,1,0,1,0,0
2.791204509497756,2.791204509497756,2.791204509497756,226.3430455085118,226.3430455085118,226.3430455085118,631.7697293168139,0,0,1,1,0,1,0,0
0.2827817372966611,0.2827817372966611,0.2827817372966611,224.27254194915074,224.27254194915074,224.27254194915074,63.420179040319155,0,0,0,0,0,1,0,0
0.8584286402403397,0.8584286402403397,0.8584286402403397,221.44512539298222,221.44512539298222,221.44512539298222,190.09483787894925,0,1,0,0,0,1,0,1
4.350998848278565,4.350998848278565,4.350998848278565,220.90760899634176,220.90760899634176,220.90760899634176,961.1687523190546,0,1,0,0,0,1,0,0
3.83475110978859,3.83475110978859,3.83475110978859,220.715065421554,220.715065421554,220.715065421554,846.3873420723654,0,1,0,0,0,1,0,1
2.2471727379801076,2.2471727379801076,2.2471727379801076,230.05520735070567,230.05520735070567,230.05520735070567,516.9737901888667,0,0,1,1,0,1,0,0
7.202473960571548,7.202473960571548,7.202473960571548,226.2166361410207,226.2166361410207,226.2166361410207,1629.31943125379,1,0,1,0,0,0,0,0
3.61233457946765,3.61233457946765,3.61233457946765,227.7050243000432,227.7050243000432,227.7050243000432,822.5467331975675,0,0,1,1,0,1,0,0
6.476601254717269,6.476601254717269,6.476601254717269,225.72934059026676,225.72934059026676,225.72934059026676,1461.9589304934234,0,0,1,0,0,0,0,0
7.033808212749984,7.033808212749984,7.033808212749984,227.05540338105928,227.05540338105928,227.05540338105928,1597.0641610509554,1,0,1,0,0,0,1,0
8.034826495289456,8.034826495289456,8.034826495289456,225.90400280195712,225.90400280195712,225.90400280195712,1815.0994671051087,0,0,1,0,0,0,0,0
9.380620579190166,9.380620579190166,9.380620579190166,227.48366139858828,227.48366139858828,227.48366139858828,2133.9379155451247,1,0,1,0,0,0,1,0
8.91733007214551,8.91733007214551,8.91733007214551,220.9432169682301,220.9432169682301,220.9432169682301,1970.2235929073686,0,0,1,0,1,1,0,0
6.476601254717269,6.476601254717269,6.476601254717269,225.72934059026676,225.72934059026676,225.72934059026676,1461.9589304934234,0,0,1,0,0,0,0,0
7.4570020960790036,7.4570020960790036,7.4570020960790036,230.4555509951094,230.4555509951094,230.4555509951094,1718.5075268235726,1,0,1,0,0,0,1,0
7.202473960571548,7.202473960571548,7.202473960571548,226.2166361410207,226.2166361410207,226.2166361410207,1629.31943125379,1,0,1,0,0,0,0,0
7.224816720644707,7.224816720644707,7.224816720644707,228.93823128525102,228.93823128525102,228.93823128525102,1654.0367613845067,1,0,1,0,0,0,1,0
